MagpieData avg_dev Column,MagpieData minimum MeltingT,MagpieData avg_dev NdValence,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData mean NUnfilled,MagpieData mean SpaceGroupNumber,MagpieData minimum NUnfilled,MagpieData avg_dev GSmagmom,MagpieData avg_dev NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData mean Number,MagpieData minimum NValence,MagpieData mode NValence,V0
1.1910597000294088,1071.0,1.3593438551775971,0.37251249877463,52.0,47.98679867986798,6.405940594059406,212.15181518151817,5.0,0.0001454073568275,1.3593438551775971,12.340838044200453,2180.0,1829.7953795379533,25.27722772277228,4.0,7.0,298
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.29278350515464,3.329896907216494,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1605.0619587628864,31.713402061855668,2.0,10.0,338
1.2133333333333336,1519.0,1.3466666666666665,0.3199999999999999,52.0,48.223333333333336,6.210000000000001,211.7333333333333,5.0,0.0001503752766282,1.346666666666667,11.822222222222225,2180.0,1815.38,26.37,3.0,7.0,298
2.2,1728.0,2.2,0.0,61.0,49.6,5.8,211.1,2.0,0.9654775546666668,2.2,17.1,1941.0,1867.7,24.2,4.0,4.0,333
2.512941481994459,923.0,2.5129414819944595,0.0,68.0,54.8108552631579,2.171052631578948,219.08552631578945,0.0,0.2164252692628982,0.8959487534626039,9.572108725761789,1799.0,1599.5065789473683,27.64144736842105,2.0,10.0,318
1.198926592797784,1071.0,1.3677285318559558,0.3716888850415512,52.0,47.878289473684205,6.457236842105263,212.0921052631579,5.0,0.0001452912287417,1.367728531855955,12.37880886426593,2180.0,1827.2993421052631,25.384868421052627,4.0,7.0,298
2.5076543209876547,923.0,2.507654320987654,0.0,68.0,54.2888888888889,2.942222222222222,216.04444444444445,0.0,0.2340547555555555,1.784651851851852,12.736790123456789,1768.0,1591.3777777777775,30.97777777777777,2.0,10.0,323
0.18,923.0,0.095,0.0,68.0,63.1,1.5,192.6,0.0,0.0,0.855,2.660000000000005,1345.0,951.5,16.8,2.0,2.0,613
2.5806675727210022,923.0,2.5806675727210027,0.0,68.0,55.0063694267516,2.154458598726115,218.31130573248407,0.0,0.2290108287405169,0.9006298429956594,10.491025244431826,1799.0,1593.3980891719746,27.39808917197453,2.0,10.0,278
0.2111999999999999,923.0,0.1583999999999999,0.0,68.0,66.58,0.26,193.47,0.0,0.0117888150599999,0.0395999999999999,1.648200000000001,1728.0,943.71,13.66,2.0,2.0,593
0.2111999999999999,923.0,0.2111999999999999,0.0,68.0,66.28,0.29,194.31,0.0,0.0117888150599999,0.5568,0.6138000000000022,1728.0,939.15,13.51,2.0,2.0,633
2.1860113421550094,1519.0,2.1860113421550094,0.0,61.0,49.03478260869565,5.921739130434783,209.17391304347825,2.0,0.7734038540329834,2.1860113421550094,15.833648393194704,2128.0,1849.504347826087,25.01739130434782,3.0,4.0,303
2.5372839506172844,923.0,2.5372839506172844,0.0,68.0,54.48888888888889,2.875555555555556,218.11111111111111,0.0,0.2058154518518519,1.796503703703704,10.716049382716047,1728.0,1588.711111111111,31.04444444444444,2.0,10.0,278
1.930555555555556,1193.0,1.930555555555556,0.0,61.0,52.875,3.208333333333333,218.54166666666663,2.0,0.1786245902777778,1.930555555555556,10.22569444444445,1768.0,1640.5,32.791666666666664,3.0,10.0,343
2.378786268466362,923.0,2.642576256775428,0.0,73.0,53.251546391752576,3.2474226804123707,218.31958762886595,0.0,0.2154026526517164,1.9759804442555,10.606015517058154,1799.0,1602.5774226804122,31.69278350515464,2.0,10.0,318
2.543618230021462,923.0,2.578462315364221,0.0,68.0,54.05617977528091,2.988764044943821,218.03370786516857,0.0,0.2074598373942684,1.6816058578462325,10.80166645625551,1728.0,1591.8426966292136,31.550561797752817,2.0,10.0,298
2.378786268466362,923.0,2.642576256775428,0.0,73.0,53.251546391752576,3.2474226804123707,218.31958762886595,0.0,0.2154026526517164,1.9759804442555,10.606015517058154,1799.0,1602.5774226804122,31.69278350515464,2.0,10.0,338
2.382612392390264,923.0,2.62238282495483,0.0,73.0,53.08659793814433,3.278350515463917,218.64948453608247,0.0,0.2228107016048465,2.0777978531193533,10.164735891168032,1811.0,1601.8660824742265,31.62061855670103,2.0,10.0,298
1.1666666666666667,1519.0,1.3333333333333333,0.375,52.0,48.31666666666666,6.25,212.3333333333333,5.0,0.0001457457056193,1.3333333333333333,12.22222222222222,2180.0,1837.3833333333328,24.95,4.0,7.0,308
1.9166666666666672,1071.0,1.916666666666667,0.0,61.0,52.21666666666667,4.2,213.11666666666667,0.0,0.4070199125,1.568888888888889,14.656111111111109,1768.0,1636.0666666666666,31.433333333333334,2.0,10.0,363
1.944444444444444,1193.0,1.9444444444444449,0.0,61.0,53.0,3.1666666666666665,219.8333333333333,2.0,0.1653874166666667,1.9444444444444444,8.611111111111105,1728.0,1638.8333333333333,32.833333333333336,3.0,10.0,383
3.4,923.0,3.504444444444444,0.0,73.0,54.56666666666666,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1728.0,1478.1823333333332,29.66666666666666,2.0,10.0,333
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.169072164948446,3.391752577319588,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1599.752680412371,31.65154639175257,2.0,10.0,318
1.9983975869544723,1357.77,2.003534734659251,0.0096616080686212,64.0,47.19417475728155,6.194174757281553,209.878640776699,1.0,1.026561391532672,2.003534734659251,16.80361014233198,1941.0,1857.2076213592231,24.59223300970873,3.0,4.0,293
1.0672,923.0,0.0582,0.0,73.0,66.57,0.52,195.55,0.0,0.0,0.5238,2.94500000000001,1799.0,949.8035,12.86,2.0,2.0,593
2.225,1728.0,2.225,0.0,61.0,49.675,5.775,210.225,2.0,0.9486118066666668,2.225,17.03625,1941.0,1866.625,24.225,4.0,4.0,313
2.085116410594779,1357.77,2.127957394664908,0.0835611273447073,64.0,49.21359223300972,5.883495145631069,211.0825242718447,1.0,1.026561391532672,2.127957394664908,16.750824771420493,1941.0,1840.0724757281555,24.20388349514564,3.0,4.0,293
2.047789612593082,1357.77,2.0725327552078427,0.0473654444339711,64.0,48.20388349514564,6.038834951456312,210.48058252427188,1.0,1.026561391532672,2.0725327552078427,16.800593835422763,1941.0,1848.640048543689,24.39805825242719,3.0,4.0,293
3.4,923.0,3.504444444444444,0.0,73.0,54.55,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1488.282333333333,29.366666666666664,2.0,10.0,373
2.184027777777777,1193.0,2.184027777777778,0.0,61.0,51.875,3.5416666666666665,218.8333333333333,2.0,0.2459588650862069,2.184027777777778,8.736111111111107,1728.0,1612.7083333333333,32.458333333333336,3.0,10.0,383
2.2150000000000003,1728.0,2.215,0.0,61.0,49.645,5.785,210.575,2.0,0.9553581058666668,2.2150000000000003,17.07225,1941.0,1867.055,24.215,4.0,4.0,353
2.7500000000000004,923.0,2.75,0.0,68.0,53.5625,3.0,217.25,0.0,0.2232730125,2.0,11.625,1799.0,1584.375,31.125,2.0,10.0,293
3.3984375,923.0,3.3984375,0.0,68.0,62.3125,1.1874999999999998,203.6875,0.0,0.25583366015625,1.484375,13.320312499999988,1799.0,1229.3125,18.6875,2.0,2.0,573
2.623703703703704,923.0,2.6577777777777776,0.0,68.0,54.21111111111112,2.955555555555556,217.76666666666665,0.0,0.2130189926666666,1.6711111111111112,11.09111111111112,1728.0,1584.4111111111113,31.33333333333333,2.0,10.0,298
1.2213333333333336,1519.0,1.354666666666667,0.3199999999999999,52.0,48.03733333333334,6.216000000000001,211.7333333333333,5.0,0.0001505014632949,1.354666666666667,11.822222222222225,2180.0,1814.528,26.472,3.0,7.0,298
2.499012345679013,933.47,2.6481481481481484,0.0,73.0,51.07777777777778,4.188888888888889,217.84444444444443,2.0,0.2388780034482758,2.4876543209876543,10.653827160493831,1799.0,1704.954888888889,31.67777777777778,3.0,10.0,300
1.904761904761905,1519.0,1.9047619047619049,0.0,55.0,48.14761904761905,6.199999999999999,209.52380952380952,4.0,0.995474269700524,1.904761904761905,16.263038548752835,2128.0,1852.6047619047624,24.228571428571428,3.0,4.0,303
3.313148788927336,923.0,3.313148788927336,0.0,68.0,65.11764705882354,0.7205882352941178,203.1176470588236,0.0,0.2472227128027682,0.996107266435986,12.871972318339106,1799.0,1172.6470588235295,17.10294117647059,2.0,2.0,633
2.382612392390264,923.0,2.62238282495483,0.0,73.0,53.08659793814433,3.278350515463917,218.64948453608247,0.0,0.2228107016048465,2.0777978531193533,10.164735891168032,1811.0,1601.8660824742265,31.62061855670103,2.0,10.0,348
2.512941481994459,923.0,2.5129414819944595,0.0,68.0,54.8108552631579,2.171052631578948,219.08552631578945,0.0,0.2164252692628982,0.8959487534626039,9.572108725761789,1799.0,1599.5065789473683,27.64144736842105,2.0,10.0,298
1.44,923.0,1.44,0.0,68.0,61.86,1.49,197.1,0.0,0.107171046,1.76,5.579999999999996,1728.0,1026.84,18.13,2.0,2.0,633
1.045,923.0,0.0,0.0,73.0,68.25,0.25,195.55,0.0,0.0,0.0,2.94500000000001,933.47,923.5235,12.05,2.0,2.0,633
2.741617357001972,923.0,2.7416173570019726,0.0,68.0,54.38461538461539,2.1153846153846154,220.23076923076923,0.0,0.2113827337278106,0.8826429980276136,8.071005917159768,1799.0,1582.076923076923,27.57692307692308,2.0,10.0,318
1.2053333333333336,1519.0,1.338666666666667,0.3199999999999999,52.0,48.409333333333336,6.204000000000001,211.7333333333333,5.0,0.0001502490899616,1.338666666666667,11.822222222222225,2180.0,1816.232,26.268,3.0,7.0,298
2.4977777777777783,923.0,2.497777777777778,0.0,68.0,54.22222222222222,2.964444444444444,215.35555555555555,0.0,0.2434678567901234,1.7767506172839505,13.287901234567904,1768.0,1592.2666666666669,30.95555555555556,2.0,10.0,278
1.904761904761905,1519.0,1.9047619047619049,0.0,55.0,48.14761904761905,6.199999999999999,209.52380952380952,4.0,0.995474269700524,1.904761904761905,16.263038548752835,2128.0,1852.6047619047624,24.228571428571428,3.0,4.0,363
3.3044982698961936,923.0,3.3044982698961936,0.0,68.0,64.29411764705881,0.8529411764705882,203.1176470588235,0.0,0.2472227128027682,1.1539792387543253,12.871972318339092,1799.0,1185.529411764706,17.5,2.0,2.0,613
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.14845360824742,3.2577319587628866,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1601.0104123711335,31.64123711340205,2.0,10.0,348
1.198926592797784,1071.0,1.3677285318559558,0.3716888850415512,52.0,47.878289473684205,6.457236842105263,212.0921052631579,5.0,0.0001452912287417,1.367728531855955,12.37880886426593,2180.0,1827.2993421052631,25.384868421052627,4.0,7.0,278
2.2,1728.0,2.2,0.0,61.0,49.6,5.8,211.1,2.0,0.9654775546666668,2.2,17.1,1941.0,1867.7,24.2,4.0,4.0,353
2.360460069444444,1071.0,2.360460069444444,0.0,61.0,50.64236111111111,3.958333333333334,218.29166666666669,2.0,0.216927036646911,2.360460069444444,10.202256944444436,1799.0,1690.3645833333333,31.479166666666668,3.0,10.0,298
2.0,1193.0,2.0,0.0,61.0,52.0,3.5,220.5,2.0,0.4539852888888888,2.0,8.833333333333334,1811.0,1652.6666666666667,32.5,3.0,10.0,343
1.44,923.0,1.44,0.0,68.0,61.8,1.1,197.1,0.0,0.107171046,1.76,5.579999999999996,1728.0,1030.5,18.1,2.0,2.0,593
1.9861111111111107,933.47,2.375,0.0,73.0,53.5,3.2916666666666665,219.8333333333333,2.0,0.1963975572916666,1.9722222222222223,8.611111111111105,1728.0,1605.7279166666667,32.208333333333336,3.0,10.0,383
2.5806675727210022,923.0,2.5806675727210027,0.0,68.0,55.0063694267516,2.154458598726115,218.31130573248407,0.0,0.2290108287405169,0.9006298429956594,10.491025244431826,1799.0,1593.3980891719746,27.39808917197453,2.0,10.0,318
1.254501478097286,1071.0,1.502821822090836,0.4611663531308788,55.0,48.1344262295082,6.334426229508197,215.7704918032787,4.0,0.6670475041926068,1.502821822090836,14.989518946519748,2180.0,1951.55737704918,24.15737704918033,4.0,6.0,243
1.2266666666666666,1519.0,1.36,0.3199999999999999,52.0,47.91333333333333,6.22,211.7333333333333,5.0,0.0001505855877393,1.36,11.822222222222225,2180.0,1813.96,26.540000000000003,3.0,7.0,323
3.4,923.0,3.504444444444444,0.0,73.0,54.55,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1488.282333333333,29.366666666666664,2.0,10.0,313
1.0672,923.0,0.0582,0.0,73.0,66.57,0.52,195.55,0.0,0.0,0.5238,2.94500000000001,1799.0,949.8035,12.86,2.0,2.0,613
2.3987671378467423,923.0,2.637899883090658,0.0,73.0,53.05567010309278,3.2886597938144324,218.52577319587624,0.0,0.2217257680071539,2.0945902858964813,10.14518014666811,1799.0,1598.8557731958758,31.61030927835052,2.0,10.0,298
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.14845360824742,3.2577319587628866,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1601.0104123711335,31.64123711340205,2.0,10.0,298
1.44,923.0,1.4442,0.0,68.0,62.1,1.07,196.26,0.0,0.107171046,1.3777999999999997,5.747999999999993,1728.0,1035.06,18.25,2.0,2.0,613
2.024601753228391,1357.77,2.0397304175699875,0.028702045433123,64.0,47.6990291262136,6.116504854368932,210.1796116504854,1.0,1.026561391532672,2.0397304175699875,16.807946083513993,1941.0,1852.923834951456,24.49514563106796,3.0,4.0,293
1.1749318440193814,1071.0,1.3421485414068277,0.3741680555402259,52.0,48.20598006644519,6.3023255813953485,212.27242524916943,5.0,0.0001456346362419,1.3421485414068282,12.262557808412703,2180.0,1834.8372093023256,25.059800664451828,4.0,7.0,288
2.5076543209876547,923.0,2.507654320987654,0.0,68.0,54.2888888888889,2.942222222222222,216.04444444444445,0.0,0.2340547555555555,1.784651851851852,12.736790123456789,1768.0,1591.3777777777775,30.97777777777777,2.0,10.0,348
2.526742959175392,923.0,2.526742959175391,0.0,68.0,53.63513513513514,3.326576576576577,218.01801801801804,0.0,0.207791348916484,2.02321240159078,10.81892703514324,1728.0,1606.186936936937,32.33558558558559,2.0,10.0,353
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.169072164948446,3.391752577319588,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1599.752680412371,31.65154639175257,2.0,10.0,338
1.254501478097286,1519.0,1.515721580220371,0.4611663531308788,55.0,48.31147540983608,6.147540983606557,215.7704918032787,3.0,0.6670475041926068,1.4999838753023385,14.989518946519748,2180.0,1958.206557377049,24.245901639344265,4.0,6.0,263
1.944444444444444,1193.0,1.9444444444444449,0.0,61.0,53.0,3.1666666666666665,219.8333333333333,2.0,0.1653874166666667,1.9444444444444444,8.611111111111105,1728.0,1638.8333333333333,32.833333333333336,3.0,10.0,363
2.578024424074131,923.0,2.57802442407413,0.0,68.0,54.76871880199668,2.1564059900166392,219.3777038269551,0.0,0.2154241870011434,0.8944161284160346,9.205223684319796,1799.0,1594.7579034941762,27.6089850249584,2.0,10.0,338
2.459194214876033,923.0,2.494834710743801,0.0,68.0,53.89772727272729,3.0227272727272734,218.3068181818182,0.0,0.2015915422778925,1.692148760330579,10.496126033057848,1728.0,1599.443181818182,31.77272727272728,2.0,10.0,298
2.543618230021462,923.0,2.578462315364221,0.0,68.0,54.05617977528091,2.988764044943821,218.03370786516857,0.0,0.2074598373942684,1.6816058578462325,10.80166645625551,1728.0,1591.8426966292136,31.550561797752817,2.0,10.0,298
2.378786268466362,923.0,2.642576256775428,0.0,73.0,53.251546391752576,3.2474226804123707,218.31958762886595,0.0,0.2154026526517164,1.9759804442555,10.606015517058154,1799.0,1602.5774226804122,31.69278350515464,2.0,10.0,298
2.499012345679013,933.47,2.6481481481481484,0.0,73.0,50.07777777777778,3.7222222222222223,217.84444444444443,2.0,0.2388780034482758,2.4876543209876543,10.653827160493831,1799.0,1719.154888888889,30.01111111111112,3.0,10.0,300
1.2133333333333336,1519.0,1.3466666666666665,0.3199999999999999,52.0,48.223333333333336,6.210000000000001,211.7333333333333,5.0,0.0001503752766282,1.346666666666667,11.822222222222225,2180.0,1815.38,26.37,3.0,7.0,348
3.4,923.0,3.504444444444444,0.0,73.0,54.53333333333333,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1498.382333333333,29.066666666666663,2.0,10.0,333
1.2053333333333336,1519.0,1.338666666666667,0.3199999999999999,52.0,48.409333333333336,6.204000000000001,211.7333333333333,5.0,0.0001502490899616,1.338666666666667,11.822222222222225,2180.0,1816.232,26.268,3.0,7.0,348
3.4,923.0,3.504444444444444,0.0,73.0,54.51666666666667,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1508.4823333333331,28.766666666666666,2.0,10.0,333
2.068611111111111,933.47,3.0402777777777774,0.0,73.0,54.35,3.5916666666666663,218.28333333333333,2.0,0.273811846875,2.014444444444444,10.522777777777778,1768.0,1541.5170833333332,30.90833333333333,3.0,10.0,443
1.44,923.0,1.44,0.0,68.0,61.8,1.1,197.1,0.0,0.107171046,1.76,5.579999999999996,1728.0,1030.5,18.1,2.0,2.0,613
1.2213333333333336,1519.0,1.354666666666667,0.3199999999999999,52.0,48.03733333333334,6.216000000000001,211.7333333333333,5.0,0.0001505014632949,1.354666666666667,11.822222222222225,2180.0,1814.528,26.472,3.0,7.0,348
2.512941481994459,923.0,2.5129414819944595,0.0,68.0,54.8108552631579,2.171052631578948,219.08552631578945,0.0,0.2164252692628982,0.8959487534626039,9.572108725761789,1799.0,1599.5065789473683,27.64144736842105,2.0,10.0,338
2.499012345679013,933.47,2.6481481481481484,0.0,73.0,50.14444444444445,3.7222222222222223,217.84444444444443,2.0,0.2388780034482758,2.4876543209876543,10.653827160493831,1799.0,1678.754888888889,31.21111111111111,3.0,10.0,300
2.1776937618147447,1519.0,2.1776937618147447,0.0,61.0,49.30434782608695,5.913043478260869,209.17391304347825,2.0,0.7734037518023598,2.1776937618147447,15.833648393194704,2128.0,1850.7391304347827,24.8695652173913,4.0,4.0,363
2.222222222222222,1193.0,2.222222222222222,0.0,61.0,51.5,3.6666666666666665,218.5,2.0,0.2645509509578544,2.2222222222222223,8.666666666666666,1728.0,1604.0,32.333333333333336,3.0,10.0,383
1.44,923.0,1.44,0.0,68.0,61.86,1.49,197.1,0.0,0.107171046,1.76,5.579999999999996,1728.0,1026.84,18.13,2.0,2.0,593
2.370194213238208,923.0,2.406658739595718,0.0,68.0,53.73563218390806,3.057471264367817,218.5862068965517,0.0,0.1953970715814506,1.7027348394768138,10.173602853745532,1728.0,1607.2183908045977,32.0,2.0,10.0,308
2.194328922495274,1519.0,2.194328922495274,0.0,61.0,48.76521739130435,5.930434782608695,209.17391304347825,2.0,0.7734039562636071,2.1943289224952736,15.833648393194704,2128.0,1848.269565217392,25.165217391304346,3.0,4.0,343
2.7500000000000004,923.0,2.75,0.0,68.0,53.54166666666666,3.0,217.25,0.0,0.2232730125,2.0,11.625,1799.0,1597.0,30.75,2.0,10.0,293
1.1830621463970878,1071.0,1.3508179465812904,0.3733388886452349,52.0,48.09602649006622,6.35430463576159,212.2119205298013,5.0,0.0001455218395088,1.3508179465812902,12.30209201350818,2180.0,1832.307947019868,25.168874172185426,4.0,7.0,288
1.972222222222222,1071.0,1.972222222222223,0.0,61.0,52.71666666666667,4.033333333333333,218.28333333333333,0.0,0.1918617638888889,1.6216666666666664,10.522777777777778,1768.0,1629.4,31.6,2.0,10.0,363
0.2111999999999999,923.0,0.1583999999999999,0.0,68.0,66.58,0.26,193.47,0.0,0.0117888150599999,0.0395999999999999,1.648200000000001,1728.0,943.71,13.66,2.0,2.0,613
2.0,1193.0,2.0,0.0,61.0,52.0,3.5,220.5,2.0,0.4539852888888888,2.0,8.833333333333334,1811.0,1652.6666666666667,32.5,3.0,10.0,383
1.1666666666666667,1519.0,1.3333333333333333,0.375,52.0,48.31666666666666,6.25,212.3333333333333,5.0,0.0001457457056193,1.3333333333333333,12.22222222222222,2180.0,1837.3833333333328,24.95,4.0,7.0,288
2.025,923.0,2.025,0.0,68.0,64.15,0.75,198.65,0.0,0.1518256485,1.2,7.905000000000004,1799.0,1087.55,15.75,2.0,2.0,633
2.067961165048544,1357.77,2.101941747572816,0.0656518050711657,64.0,48.70873786407768,5.96116504854369,210.7815533980583,1.0,1.026561391532672,2.101941747572816,16.781553398058257,1941.0,1844.3562621359224,24.30097087378641,3.0,4.0,283
2.378786268466362,923.0,2.6268466361993834,0.0,73.0,53.14845360824742,3.2577319587628866,218.6082474226804,0.0,0.2154026526517164,2.066957168668296,10.147730895950696,1799.0,1601.0104123711335,31.64123711340205,2.0,10.0,298
2.443213296398892,923.0,2.728421052631579,0.0,73.0,54.18947368421052,3.107368421052632,217.76631578947365,0.0,0.2184983098504155,1.711246537396122,11.421606648199466,1728.0,1581.0443157894738,31.57894736842105,2.0,10.0,323
2.068611111111111,933.47,3.0402777777777774,0.0,73.0,54.35,3.5916666666666663,218.28333333333333,2.0,0.273811846875,2.014444444444444,10.522777777777778,1768.0,1541.5170833333332,30.90833333333333,3.0,10.0,463
1.2133333333333336,1519.0,1.3466666666666665,0.3199999999999999,52.0,48.223333333333336,6.210000000000001,211.7333333333333,5.0,0.0001503752766282,1.346666666666667,11.822222222222225,2180.0,1815.38,26.37,3.0,7.0,323
2.210964083175803,1519.0,2.210964083175803,0.0,61.0,48.22608695652173,5.947826086956522,209.17391304347825,2.0,0.7734041607248548,2.210964083175803,15.833648393194707,2128.0,1845.8,25.46086956521739,3.0,4.0,343
3.4,923.0,3.504444444444444,0.0,73.0,54.5,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1518.582333333333,28.466666666666665,2.0,10.0,313
0.2111999999999999,923.0,0.2111999999999999,0.0,68.0,66.28,0.29,194.31,0.0,0.0117888150599999,0.5568,0.6138000000000022,1728.0,939.15,13.51,2.0,2.0,593
2.5372839506172844,923.0,2.5372839506172844,0.0,68.0,54.48888888888889,2.875555555555556,218.11111111111111,0.0,0.2058154518518519,1.796503703703704,10.716049382716047,1728.0,1588.711111111111,31.04444444444444,2.0,10.0,323
1.0601999999999998,923.0,0.0392,0.0,73.0,67.13,0.43,195.55,0.0,0.0,0.3528,2.94500000000001,1799.0,941.0435,12.59,2.0,2.0,593
3.4,923.0,3.504444444444444,0.0,73.0,54.51666666666667,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1799.0,1508.4823333333331,28.766666666666666,2.0,10.0,353
2.024601753228391,1357.77,2.0397304175699875,0.028702045433123,64.0,47.6990291262136,6.116504854368932,210.1796116504854,1.0,1.026561391532672,2.0397304175699875,16.807946083513993,1941.0,1852.923834951456,24.49514563106796,3.0,4.0,303
1.1749318440193814,1071.0,1.3421485414068277,0.3741680555402259,52.0,48.20598006644519,6.3023255813953485,212.27242524916943,5.0,0.0001456346362419,1.3421485414068282,12.262557808412703,2180.0,1834.8372093023256,25.059800664451828,4.0,7.0,298
2.0,1193.0,2.0,0.0,61.0,52.5,3.333333333333333,220.16666666666663,2.0,0.2480380347222222,2.0000000000000004,8.722222222222229,1811.0,1645.75,32.666666666666664,3.0,10.0,383
3.4,923.0,3.504444444444444,0.0,73.0,54.56666666666666,2.9333333333333336,214.66666666666663,0.0,0.2765277606666667,2.077777777777778,13.77777777777778,1728.0,1478.1823333333332,29.66666666666666,2.0,10.0,373
1.045,923.0,0.0,0.0,73.0,68.25,0.25,195.55,0.0,0.0,0.0,2.94500000000001,933.47,923.5235,12.05,2.0,2.0,593
2.068611111111111,933.47,3.0402777777777774,0.0,73.0,54.35,3.5916666666666663,218.28333333333333,2.0,0.273811846875,2.014444444444444,10.522777777777778,1768.0,1541.5170833333332,30.90833333333333,3.0,10.0,463
1.445,923.0,1.445,0.0,68.0,64.5,0.65,197.1,0.0,0.107171046,1.105,5.579999999999996,1799.0,1047.3,14.95,2.0,2.0,633
2.5076543209876547,923.0,2.507654320987654,0.0,68.0,54.2888888888889,2.942222222222222,216.04444444444445,0.0,0.2340547555555555,1.784651851851852,12.736790123456789,1768.0,1591.3777777777775,30.97777777777777,2.0,10.0,278
2.5261961873500822,923.0,2.578462315364221,0.0,68.0,53.438202247191015,3.134831460674157,218.0337078651685,0.0,0.2074598373942684,1.6816058578462314,10.801666456255523,1728.0,1592.9775280898875,32.056179775280896,2.0,10.0,373
2.025,923.0,2.025,0.0,68.0,64.15,0.75,198.65,0.0,0.1518256485,1.2,7.905000000000004,1799.0,1087.55,15.75,2.0,2.0,593
2.517530864197531,923.0,2.517530864197531,0.0,68.0,54.355555555555554,2.92,216.7333333333333,0.0,0.2246416543209877,1.7905777777777776,12.124444444444451,1768.0,1590.4888888888888,31.0,2.0,10.0,348
2.443213296398892,923.0,2.728421052631579,0.0,73.0,54.18947368421052,3.107368421052632,217.76631578947365,0.0,0.2184983098504155,1.711246537396122,11.421606648199466,1728.0,1581.0443157894738,31.57894736842105,2.0,10.0,298
1.0738,923.0,0.0768,0.0,73.0,66.01,0.61,195.55,0.0,0.0,0.6912,2.94500000000001,1799.0,958.5635,13.13,2.0,2.0,593
2.1860113421550094,1519.0,2.1860113421550094,0.0,61.0,49.03478260869565,5.921739130434783,209.17391304347825,2.0,0.7734038540329834,2.1860113421550094,15.833648393194704,2128.0,1849.504347826087,25.01739130434782,3.0,4.0,363
1.9861111111111107,933.47,2.375,0.0,73.0,53.5,3.2916666666666665,219.8333333333333,2.0,0.1963975572916666,1.9722222222222223,8.611111111111105,1728.0,1605.7279166666667,32.208333333333336,3.0,10.0,363
0.8100000000000002,923.0,0.81,0.0,68.0,64.85,0.55,195.55,0.0,0.0565624965,0.99,2.94500000000001,1799.0,1007.05,14.15,2.0,2.0,573
3.4,1071.0,3.4,0.0,61.0,36.78,6.12,206.4,2.0,0.393005,3.4,14.88,1768.0,1459.62,42.44,3.0,3.0,343
3.4,1071.0,3.4,0.0,61.0,36.8,6.25,206.4,2.0,0.393005,3.4,14.88,1768.0,1458.4,42.45,3.0,3.0,328
2.0000000000000004,1071.0,2.0,0.0,61.0,52.96666666666667,3.95,220.86666666666667,0.0,0.1653874166666667,1.6355555555555554,7.164444444444439,1728.0,1626.0666666666666,31.683333333333334,2.0,10.0,363
2.578024424074131,923.0,2.57802442407413,0.0,68.0,54.76871880199668,2.1564059900166392,219.3777038269551,0.0,0.2154241870011434,0.8944161284160346,9.205223684319796,1799.0,1594.7579034941762,27.6089850249584,2.0,10.0,318
2.4099722991689747,923.0,2.6965096952908585,0.0,73.0,53.01052631578947,3.296842105263158,217.76631578947365,0.0,0.2184983098504155,1.914681440443213,11.421606648199466,1799.0,1599.4864210526314,32.147368421052626,2.0,10.0,323
1.2053333333333336,1519.0,1.338666666666667,0.3199999999999999,52.0,48.409333333333336,6.204000000000001,211.7333333333333,5.0,0.0001502490899616,1.338666666666667,11.822222222222225,2180.0,1816.232,26.268,3.0,7.0,323
3.4,1193.0,3.4,0.0,61.0,36.69,5.6,206.4,2.0,0.393005,3.4,14.88,1799.0,1470.56,42.22,3.0,3.0,328
2.0,1193.0,2.0,0.0,61.0,52.5,3.333333333333333,220.16666666666663,2.0,0.2480380347222222,2.0000000000000004,8.722222222222229,1811.0,1645.75,32.666666666666664,3.0,10.0,343
