MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MeltingT,MagpieData avg_dev NValence,MagpieData avg_dev NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData maximum NValence,MagpieData mean Column,MagpieData mean GSvolume_pa,MagpieData mean MeltingT,MagpieData mean MendeleevNumber,MagpieData mode Column,MagpieData mode MendeleevNumber,MagpieData range Electronegativity,V0
2.068611111111111,23.147222222222208,7.368263888888889,268.1841319444446,2.8631944444444444,2.014444444444444,10.522777777777778,10.0,9.158333333333331,15.515833333333331,1541.5170833333332,54.35,10.0,61.0,0.8099999999999998,443.0
1.254501478097286,10.842246707874232,2.7742349572318217,159.98215533458742,1.2653372749260954,1.4999838753023385,14.989518946519748,13.0,5.79344262295082,13.061992085924269,1958.206557377049,48.31147540983608,6.0,49.0,0.6000000000000001,243.0
2.378786268466362,23.145626527792523,7.772563928153894,202.7266731852483,2.5324689127431186,1.9759804442555,10.147730895950696,10.0,8.618556701030927,15.414180412371133,1602.0516494845358,53.21030927835051,10.0,61.0,0.8099999999999998,298.0
2.499012345679013,23.45185185185185,7.694029459344346,90.7517876543209,2.134567901234569,1.9958024691358025,13.501234567901244,10.0,8.41111111111111,15.419030651341112,1688.8882222222223,50.81111111111112,10.0,61.0,0.74,300.0
2.202646502835538,15.799621928166353,3.7138296069353496,109.40899810964082,2.202646502835538,2.202646502835538,15.833648393194704,10.0,6.060869565217391,14.456746626686956,1847.034782608696,48.49565217391304,4.0,43.0,0.69,343.0
3.3044982698961936,7.906574394463669,5.383304498269898,355.1868512110726,3.3044982698961936,1.1539792387543253,12.871972318339092,10.0,4.38235294117647,19.47161764705882,1185.529411764706,64.29411764705881,2.0,68.0,0.69,573.0
2.210964083175803,16.04914933837429,3.8442076787689983,108.9773913043478,2.210964083175803,2.210964083175803,15.833648393194707,10.0,6.052173913043478,14.593050974513044,1845.8,48.22608695652173,4.0,43.0,0.69,343.0
2.526742959175392,22.86283580878176,7.848459743527311,188.75537699862028,2.254494359224088,2.02321240159078,10.81892703514324,10.0,8.36936936936937,15.384994369369368,1606.186936936937,53.63513513513514,10.0,61.0,0.8099999999999998,353.0
1.1910597000294088,11.30608110315983,3.50060620606177,271.4574823819016,1.1779890860373163,1.3593438551775971,12.340838044200453,7.0,5.722772277227723,13.402700580404291,1829.7953795379533,47.98679867986798,7.0,52.0,0.5399999999999998,278.0
2.741617357001972,16.35108481262328,7.515680473372782,230.0591715976332,2.741617357001972,0.8826429980276136,8.071005917159768,10.0,8.217948717948719,15.205192307692307,1582.076923076923,54.38461538461539,10.0,61.0,0.91,338.0
